categoria,cbo2002_ocupacao,competencia,fonte,grau_de_instrucao,horas_contratuais,id,idade,ind_trab_intermitente,ind_trab_parcial,indicador_aprendiz,municipio,raca_cor,regiao,salario,saldo_movimentacao,secao,sexo,subclasse,tam_estab_jan,tipo_de_deficiencia,tipo_empregador,tipo_estabelecimento,tipo_movimentacao,uf
101,521110,202006,1,7,37,9399,37,0,0,0,355030,1,3,1461.260009765625,1,G,3,4754701,1,0,0,1,20,35
106,521115,202006,1,7,44,9400,19,0,0,0,410690,1,4,1200,1,N,3,7820500,3,0,0,1,20,41
101,322205,202006,1,7,40,9401,40,0,0,0,431140,1,4,1822.589965820313,-1,Q,1,8610102,10,0,0,1,40,43
101,422105,202006,1,7,44,9402,26,0,0,0,355030,3,3,998,-1,Q,3,8630504,99,0,2,3,31,35
101,622315,202006,1,5,48,9403,39,0,0,0,314980,1,3,1147.699951171875,1,A,1,161003,1,0,0,1,20,31
101,783210,202006,1,7,44,9404,34,0,0,0,421130,1,4,1256,1,H,1,5231102,9,0,0,1,20,42
106,514320,202006,1,4,44,9405,52,0,0,0,261160,3,2,1066.119995117188,1,N,1,7820500,8,1,0,1,20,26
101,311105,202006,1,5,44,9406,36,0,0,0,293070,2,2,1783.609985351563,1,F,1,4211101,9,0,0,1,20,29
101,717020,202006,1,3,44,9407,44,0,0,0,330455,3,3,1212.099975585938,1,F,1,4399199,10,0,0,1,20,33
101,521125,202006,1,7,44,9408,28,0,0,0,412770,6,4,1387.550048828125,-1,G,1,4711302,6,0,0,1,40,41
101,421125,202006,1,7,38,9409,25,0,0,0,510340,3,5,942.5499877929688,-1,G,3,4711302,7,0,0,1,31,51
101,710205,202006,1,7,44,9410,43,0,0,0,314000,3,3,2500,1,F,1,4120400,8,0,0,1,20,31
102,622610,202006,1,3,44,9411,52,0,0,0,355030,1,3,0,1,A,1,134200,99,0,2,3,20,35
101,421125,202006,1,7,44,9412,23,0,0,0,352360,1,3,1204.369995117188,-1,H,3,5221400,8,0,0,1,31,35
101,514110,202006,1,7,44,9413,21,0,0,0,350950,1,3,1453.949951171875,-1,H,1,5223100,6,0,0,1,31,35
101,717020,202006,1,1,45,9414,25,0,0,0,355030,3,3,1516.369995117188,-1,M,1,7112000,8,0,0,1,31,35
101,322205,202006,1,7,36,9415,32,0,0,0,355030,1,3,1519,-1,G,3,4773300,6,0,0,1,31,35
101,784105,202006,1,7,44,9416,25,0,0,0,292300,3,2,1087.300048828125,-1,H,1,4930203,9,0,0,1,31,29
101,761005,202006,1,7,44,9417,24,0,0,0,522010,1,5,1045,-1,C,3,1422300,8,0,0,1,40,52
101,414210,202006,1,7,44,9418,26,0,0,0,315780,3,3,3000,-1,C,3,2121101,8,0,0,1,31,31
101,715130,202006,1,4,44,9419,57,0,0,0,421950,3,4,1891,-1,F,1,4120400,5,0,0,1,40,42
101,715305,202006,1,7,44,9420,31,0,0,0,354870,6,3,1886.97998046875,1,F,1,4120400,5,0,0,1,20,35
101,232150,202006,1,8,5,9421,20,0,0,0,431570,1,4,563.9600219726563,1,P,3,8520100,6,0,0,1,20,43
101,411005,202006,1,7,44,9422,25,0,0,0,420930,1,4,1255,1,C,1,1610201,7,0,0,1,20,42
103,784205,202006,1,7,30,9423,21,0,0,1,353650,1,3,903.0999755859375,1,C,1,1742799,8,0,0,1,20,35
101,411005,202006,1,7,44,9424,32,0,0,0,314710,6,3,1086,-1,G,3,4712100,2,0,0,1,31,31
101,351605,202006,1,7,44,9425,37,0,0,0,432280,1,4,2064.60009765625,1,C,1,1041400,9,0,0,1,20,43
102,622505,202006,1,3,44,9426,30,0,0,0,350310,3,3,0,1,A,1,131800,99,0,2,3,20,35
999,521110,202006,1,7,44,9427,21,0,0,0,431710,6,4,1294.339965820313,-1,G,3,4781400,2,0,0,1,40,43
101,414210,202006,1,7,44,9428,20,0,0,0,355080,6,3,1696,1,N,1,8299799,1,0,0,1,20,35
101,521115,202006,1,7,44,9429,46,0,0,0,350950,3,3,1209.77001953125,-1,M,3,7319002,7,0,0,1,31,35
101,514320,202006,1,4,44,9430,47,0,0,0,355030,3,3,1100,-1,N,1,8129000,10,0,0,1,40,35
101,521140,202006,1,5,44,9431,27,0,0,0,352430,1,3,1294,-1,G,3,4789005,2,0,0,1,31,35
999,514225,202006,1,7,36,9432,25,0,0,0,351350,3,3,1201.300048828125,1,F,3,4120400,1,0,0,1,20,35
101,410105,202006,1,9,44,9433,46,0,0,0,355030,1,3,6061,-1,M,1,7020400,3,0,0,1,31,35
101,514225,202006,1,5,42,9434,43,0,0,0,313130,3,3,1174.880004882813,-1,N,1,8121400,8,0,0,1,31,31
101,422310,202006,1,7,36,9435,33,0,0,0,354850,3,3,880,-1,N,3,8220200,10,0,0,1,31,35
101,322205,202006,1,7,36,9436,21,0,0,0,292740,3,2,1158.670043945313,-1,Q,3,8610101,10,0,0,1,40,29
106,784205,202006,1,6,44,9437,18,0,0,0,420910,3,4,1284,1,N,1,7820500,10,0,0,1,10,42
101,521130,202006,1,7,44,9438,26,0,0,0,231020,3,2,1166,1,G,1,4771701,4,0,0,1,20,23
101,784205,202006,1,7,44,9439,32,0,0,0,260620,3,2,1057,1,A,1,155505,99,0,2,3,20,26
101,411005,202006,1,7,44,9440,26,0,0,0,520510,1,5,1150,-1,J,1,6110803,1,0,0,1,43,52
101,322205,202006,1,7,36,9441,36,0,0,0,310620,1,3,1732.130004882813,-1,Q,3,8610101,8,0,0,1,31,31
101,782410,202006,1,7,44,9442,30,0,0,0,311230,3,3,1200,-1,H,1,4930202,3,0,0,1,31,31
101,422310,202006,1,7,0,9443,24,0,9,0,351880,1,3,998,-1,N,1,8220200,10,0,0,1,40,35
101,514225,202006,1,4,44,9444,47,0,0,0,353070,1,3,1339.2099609375,-1,P,3,8511200,6,0,0,1,31,35
101,517425,202006,1,7,44,9445,34,0,0,0,330490,1,3,1222,-1,G,1,4711302,7,0,0,1,40,33
101,782410,202006,1,7,44,9446,38,0,0,0,355030,1,3,2217.60009765625,-1,H,1,4921301,10,0,0,1,32,35
101,641015,202006,1,5,44,9447,43,0,0,0,355030,3,3,1182,-1,A,1,111301,99,0,2,3,43,35
101,410105,202006,1,7,40,9448,29,0,0,0,320530,3,3,1598.2099609375,1,H,3,5320202,5,0,0,1,20,32
101,715210,202006,1,5,44,9449,48,0,0,0,353070,1,3,1886.969970703125,1,F,1,4120400,5,0,0,1,20,35
101,766305,202006,1,9,44,9450,23,0,0,0,420700,1,4,1505.089965820313,-1,C,1,2222600,7,0,0,1,40,42
101,422310,202006,1,7,30,9451,19,0,0,0,355030,1,3,870.3300170898438,1,N,3,8220200,7,0,0,1,20,35
106,415205,202006,1,7,40,9452,34,0,0,0,355280,3,3,1706.2900390625,-1,N,1,7820500,10,0,0,1,43,35
101,632125,202006,1,5,44,9453,38,0,0,0,351670,1,3,1232.43994140625,-1,A,1,230600,7,0,0,1,43,35
103,411005,202006,1,6,20,9454,16,0,1,1,510760,1,5,602.8599853515625,-1,H,1,4930202,8,0,0,1,43,51
106,784205,202006,1,7,44,9455,25,0,0,0,355030,6,3,1130,-1,N,1,7820500,10,0,0,1,43,35
101,517330,202006,1,7,44,9456,31,0,0,0,420910,1,4,1452.660034179688,1,N,1,8011101,7,0,0,1,20,42
101,421310,202006,1,7,36,9457,25,0,0,0,355030,3,3,1051,1,N,3,8220200,10,0,0,1,20,35
101,322205,202006,1,4,30,9458,51,0,1,0,330455,3,3,2700,1,O,3,8411600,10,0,0,1,20,33
101,513615,202006,1,8,44,9459,22,0,0,0,354880,3,3,1850.579956054688,-1,G,1,4711302,7,0,0,1,31,35
101,517330,202006,1,7,0,9460,45,0,0,0,355030,3,3,1597.7099609375,1,N,3,8011101,1,0,0,1,20,35
101,784205,202006,1,7,44,9461,22,0,0,0,150510,3,1,1066.800048828125,1,C,3,1031700,5,0,0,1,20,15
101,514320,202006,1,7,36,9462,46,0,0,0,530010,3,5,1250.170043945313,-1,N,3,8112500,8,0,0,1,31,53
101,848520,202006,1,7,44,9463,31,0,0,0,350920,6,3,1533.400024414063,-1,C,1,1013901,7,0,0,1,40,35
101,841408,202006,1,4,44,9464,48,0,0,0,260190,3,2,1066.119995117188,-1,M,3,7490104,10,0,0,1,31,26
101,784205,202006,1,7,13,9465,27,0,0,0,352690,1,3,360,-1,I,3,5611203,3,0,0,1,40,35
101,782115,202006,1,6,44,9466,32,0,0,0,355030,1,3,3872,-1,F,1,4292802,8,0,0,1,31,35
101,951105,202006,1,7,44,9467,51,0,0,0,320500,3,3,1742.400024414063,-1,F,1,4120400,7,0,0,1,31,32
101,421125,202006,1,7,44,9468,38,0,0,0,412550,1,4,1659,-1,G,3,4721104,5,0,0,1,31,41
101,411010,202006,1,7,44,9469,23,0,0,0,230765,1,2,1083.430053710938,1,S,3,9511800,3,0,0,1,20,23
101,782510,202006,1,7,44,9470,32,0,0,0,410930,6,4,2427.64990234375,1,H,1,4930202,3,0,0,1,20,41
101,841484,202006,1,2,44,9471,25,0,0,0,411670,3,4,1268.780029296875,-1,C,3,1020101,10,0,0,1,31,41
101,721215,202006,1,4,44,9472,45,0,0,0,410480,1,4,1700.829956054688,-1,E,1,3811400,8,0,0,1,31,41
101,784205,202006,1,7,44,9473,37,0,0,0,430466,1,4,1623,-1,C,3,1061901,8,0,0,1,31,43
101,514320,202006,1,2,44,9474,38,0,0,0,351500,5,3,580.3400268554688,-1,N,3,8129000,10,0,0,1,31,35
101,422105,202006,1,7,40,9475,33,0,0,0,520650,1,5,1045,-1,Q,3,8630504,2,0,0,1,31,52
101,715210,202006,1,7,44,9476,31,0,0,0,410180,1,4,1975.599975585938,-1,F,1,4120400,3,0,0,4,31,41
999,784205,202006,1,6,44,9477,38,0,0,0,355030,1,3,1414.400024414063,1,M,1,7490104,2,0,0,1,20,35
101,862150,202006,1,5,44,9478,28,0,0,0,292890,1,2,1625,1,A,1,112101,7,0,0,1,20,29
101,414105,202006,1,7,44,9479,26,0,0,0,317020,3,3,1165.869995117188,1,G,1,4649402,4,0,0,1,20,31
101,422310,202006,1,7,31,9480,22,0,0,0,350600,6,3,890.1900024414063,1,N,3,8220200,10,0,0,1,10,35
101,234415,202006,1,80,40,9481,41,0,0,0,352590,1,3,4559.490234375,-1,P,3,8513900,9,0,0,1,31,35
101,517110,202006,1,7,44,9482,40,0,0,0,330580,1,3,1375,1,L,1,6810202,5,0,0,1,20,33
101,521110,202006,1,7,51,9483,22,0,0,0,521310,1,5,1103.849975585938,-1,G,3,4752100,3,0,0,1,43,52
101,771105,202006,1,5,44,9484,36,0,0,0,430460,1,4,2968.75,-1,C,1,3101200,5,0,0,1,40,43
101,516345,202006,1,7,44,9485,26,0,0,0,521150,3,5,1050,1,S,1,9601701,2,0,0,1,20,52
101,317210,202006,1,7,30,9486,32,0,1,0,355030,3,3,1373,-1,G,1,4644301,8,0,0,1,31,35
101,421310,202006,1,9,36,9487,27,0,0,0,240810,3,2,1202.900024414063,1,N,3,8220200,10,0,0,1,20,24
101,411030,202006,1,7,44,9488,27,0,0,0,355030,3,3,1440,-1,G,1,4744001,3,0,0,1,31,35
101,322205,202006,1,7,36,9489,44,0,0,0,330455,1,3,1665.930053710938,-1,Q,3,8640299,8,0,0,1,40,33
101,811715,202006,1,7,44,9490,17,0,0,0,430210,3,4,1418,1,C,3,2211100,9,0,0,1,10,43
101,513425,202006,1,5,44,9491,28,0,0,0,330200,1,3,1238.109985351563,1,I,3,5611201,6,0,0,1,20,33
101,421305,202006,1,7,44,9492,35,0,0,0,150295,6,1,1163.760009765625,-1,G,1,4754701,4,0,0,1,43,15
999,234520,202006,1,10,2,9493,49,0,0,0,313670,1,3,346.6600036621094,-1,P,1,8532500,8,0,0,1,31,31
101,715230,202006,1,8,44,9494,38,0,0,0,314480,1,3,1749,1,F,1,4120400,3,0,0,4,20,31
101,514320,202006,1,6,44,9495,58,0,0,0,330390,1,3,1239,1,J,3,6190699,4,0,0,1,20,33
101,717020,202006,1,7,44,9496,30,0,0,0,500270,6,5,1065.400024414063,1,C,1,2512800,2,0,0,1,20,50
101,620115,202006,1,6,44,9497,37,0,0,0,355030,6,3,1700,1,A,1,151201,99,0,2,3,20,35
101,421125,202006,1,7,44,9498,21,0,0,0,430510,3,4,1611,-1,G,3,4721102,4,0,0,1,31,43
101,782305,202006,1,3,44,9499,32,0,0,0,314480,3,3,1374.06005859375,-1,F,1,4292802,9,0,0,1,31,31
101,351605,202006,1,7,44,9500,37,0,0,0,320500,3,3,2500,-1,C,1,2511000,7,0,0,1,40,32
101,724110,202006,1,6,44,9501,56,0,0,0,150140,2,1,1521.079956054688,-1,F,1,4120400,3,0,0,1,31,15
101,763105,202006,1,7,44,9502,39,0,0,0,310160,1,3,1090,1,C,1,1323500,7,0,0,1,20,31
101,848510,202006,1,7,44,9503,21,0,0,0,313340,3,3,1086,1,G,1,4722901,3,0,0,1,20,31
101,410220,202006,1,9,44,9504,35,0,0,0,355030,1,3,9039,-1,G,1,4635402,10,0,0,1,40,35
101,516505,202006,1,7,44,9505,27,0,0,0,261370,3,2,1604.069946289063,1,S,1,9603304,3,0,0,1,20,26
101,519110,202006,1,7,44,9506,30,0,0,0,410430,6,4,1465,-1,G,1,4784900,1,0,0,1,31,41
101,991305,202006,1,7,44,9507,43,0,0,0,350610,1,3,0,-1,G,1,4511101,6,0,0,1,31,35
101,521140,202006,1,5,45,9508,37,0,0,0,330490,3,3,1262,-1,G,1,4639701,3,0,0,1,31,33
101,784205,202006,1,2,44,9509,28,0,0,0,354870,1,3,1539.349975585938,1,C,1,2452100,5,0,0,1,20,35
101,622020,202006,1,6,44,9510,28,0,0,0,315690,3,3,0,1,A,1,161099,7,0,0,1,20,31
101,232125,202006,1,9,16,9511,24,0,0,0,351620,1,3,1377,1,P,1,8513900,6,0,0,1,20,35
106,415205,202006,1,7,40,9512,19,0,0,0,353440,1,3,1758,1,N,1,7820500,1,0,0,1,20,35
101,710205,202006,1,7,44,9513,45,0,0,0,260520,3,2,3500,1,F,1,4292801,10,0,0,1,20,26
101,725505,202006,1,7,44,9514,29,0,0,0,330420,1,3,1795.199951171875,-1,C,1,2910701,10,0,0,1,31,33
101,521125,202006,1,7,44,9515,34,0,0,0,410480,3,4,1374,1,G,3,4711301,1,0,0,1,20,41
101,517410,202006,1,7,36,9516,29,0,0,0,230250,3,2,1224.550048828125,1,N,1,7711000,3,0,0,1,20,23
101,622110,202006,1,1,36,9517,36,0,0,0,350810,3,3,225000,-1,C,1,1931400,10,0,0,1,33,35
101,784205,202006,1,7,44,9518,22,0,0,0,354890,3,3,1663.199951171875,-1,C,3,3299002,10,0,0,1,31,35
101,422105,202006,1,7,44,9519,49,0,0,0,510340,6,5,1110,-1,J,3,6209100,2,0,0,1,31,51
101,784205,202006,1,6,0,9520,28,0,0,0,352230,4,3,1231.260009765625,1,C,3,1012101,10,0,0,1,10,35
101,513505,202006,1,5,36,9521,30,0,0,0,420430,1,4,1151.180053710938,-1,G,3,4731800,5,0,0,1,31,42
101,414210,202006,1,7,44,9522,47,0,0,0,412550,3,4,1845,1,C,1,2949299,6,0,0,1,20,41
101,515205,202006,1,7,36,9523,53,0,0,0,320120,1,3,1780,-1,Q,3,8610101,10,0,0,1,90,32
101,422310,202006,1,7,36,9524,18,0,0,0,355030,3,3,1016.080017089844,1,Q,3,8640206,9,0,0,1,10,35
101,782405,202006,1,7,40,9525,49,0,0,0,313420,1,3,1560,1,H,3,4929901,4,0,0,1,20,31
101,142105,202006,1,7,36,9526,24,0,0,0,120040,6,1,1167,-1,N,1,7721700,3,0,0,1,31,12
101,782510,202006,1,7,44,9527,38,0,0,0,351880,1,3,1938.849975585938,-1,H,1,4930202,6,0,0,1,31,35
101,715545,202006,1,5,44,9528,40,0,0,0,355030,3,3,2263.800048828125,1,F,1,4120400,9,0,0,1,20,35
111,717020,202006,1,5,44,9529,27,1,0,0,310620,2,3,1119.900024414063,1,F,1,4292802,10,0,0,1,20,31
101,732130,202006,1,7,56,9530,33,0,0,0,510340,3,5,1277.5400390625,-1,F,1,4221904,10,0,0,1,31,51
101,422310,202006,1,7,44,9531,21,0,0,0,310620,3,3,1200,-1,J,3,6190699,5,0,0,1,43,31
101,622610,202006,1,2,44,9532,48,0,0,0,291560,3,2,1045,-1,A,1,134200,9,0,0,1,43,29
101,731135,202006,1,6,44,9533,19,0,0,0,431390,1,4,1380,-1,C,3,2731700,7,0,0,1,31,43
101,411005,202006,1,7,44,9534,22,0,0,0,355220,1,3,1352.530029296875,-1,L,3,6821801,3,0,0,1,90,35
106,414215,202006,1,7,44,9535,21,0,0,0,311860,3,3,1914,1,N,1,7820500,7,0,0,1,20,31
101,782220,202006,1,6,44,9536,35,0,0,0,410690,3,4,1600,-1,G,1,4639701,7,0,0,1,40,41
101,784205,202006,1,4,44,9537,39,0,0,0,411850,3,4,1493.180053710938,1,C,3,2751100,7,0,0,1,20,41
101,848520,202006,1,7,0,9538,39,0,9,0,351060,1,3,1250.589965820313,1,C,1,1012103,7,0,0,1,20,35
101,514225,202006,1,5,44,9539,52,0,0,0,330340,1,3,1283.630004882813,-1,G,3,4722901,3,0,0,1,31,33
103,411005,202006,1,7,30,9540,18,0,0,1,350600,3,3,1045,-1,F,1,4120400,8,0,0,1,43,35
999,717020,202006,1,5,44,9541,51,0,0,0,355030,3,3,1551,1,F,1,4120400,1,0,0,1,20,35
101,717020,202006,1,7,44,9542,25,0,0,0,355030,1,3,1551.160034179688,-1,F,1,4120400,9,0,0,1,31,35
101,724315,202006,1,6,44,9543,63,0,0,0,355030,1,3,3080,1,F,1,4292802,3,0,0,1,20,35
101,514225,202006,1,6,44,9544,37,0,0,0,291480,3,2,1045,-1,N,3,7830200,7,0,0,1,31,29
101,513505,202006,1,7,44,9545,33,0,0,0,430105,2,4,1224.010009765625,-1,I,1,5510801,3,0,0,1,40,43
101,711110,202006,1,4,44,9546,43,0,0,0,314690,6,3,1045,1,C,1,2391503,4,0,0,1,20,31
101,414105,202006,1,7,44,9547,40,0,0,0,421190,1,4,1500,-1,G,1,4679603,4,0,0,1,40,42
101,717020,202006,1,2,44,9548,34,0,0,0,350950,6,3,1513.920043945313,-1,K,1,6462000,4,0,0,1,31,35
101,422315,202006,1,8,36,9549,21,0,0,0,530010,3,5,1104.030029296875,-1,J,3,6190699,7,0,0,1,31,53
101,715525,202006,1,5,44,9550,23,0,0,0,420205,1,4,1960.199951171875,1,F,1,4120400,1,0,0,4,20,42
101,911205,202006,1,7,44,9551,31,0,0,0,411850,1,4,1600,1,C,1,2930101,4,0,0,1,20,41
101,514310,202006,1,6,44,9552,47,0,0,0,521523,3,5,1250,-1,J,1,6110803,2,0,0,1,31,52
101,413110,202006,1,9,44,9553,23,0,0,0,355030,1,3,1900,-1,A,3,115600,99,0,2,3,31,35
101,848505,202006,1,6,44,9554,20,0,0,0,431140,2,4,1315.47998046875,1,C,1,1012101,10,0,0,1,10,43
101,514320,202006,1,7,44,9555,23,0,0,0,211130,6,2,1183.27001953125,1,G,1,4691500,8,0,0,1,10,21
101,253120,202006,1,7,22,9556,44,0,0,0,530010,1,5,1103.550048828125,-1,Q,3,8610102,7,0,0,1,31,53
101,731305,202006,1,7,44,9557,25,0,0,0,352390,1,3,1050,-1,F,1,4321500,5,0,0,1,43,35
101,421125,202006,1,9,44,9558,25,0,0,0,330010,3,3,1181,1,G,3,4711302,2,0,0,1,20,33
101,411005,202006,1,7,44,9559,18,0,0,0,240810,1,2,1045,1,G,3,4742300,2,0,0,1,10,24
101,517330,202006,1,7,40,9560,54,0,0,0,431490,1,4,1500.400024414063,-1,N,1,8011101,10,0,0,1,43,43
101,521110,202006,1,9,44,9561,31,0,0,0,420840,1,4,3003,-1,G,1,4789004,3,0,0,1,40,42
101,411010,202006,1,7,44,9562,19,0,0,0,355030,6,3,1461.199951171875,-1,G,1,4774100,2,0,0,1,31,35
101,763125,202006,1,5,44,9563,22,0,0,0,421510,6,4,1450,1,C,3,1412603,5,0,0,1,20,42
101,514320,202006,1,5,44,9564,30,0,0,0,510760,2,5,1127,1,G,3,4789004,1,0,0,1,20,51
101,422310,202006,1,80,36,9565,25,0,0,0,314330,3,3,1045,1,N,1,8220200,9,0,0,1,20,31
101,717020,202006,1,5,44,9566,55,0,0,0,354910,6,3,3003.860107421875,1,F,1,4120400,99,0,2,4,20,35
101,410105,202006,1,7,40,9567,60,0,0,0,330350,1,3,1838.56005859375,-1,N,3,8211300,10,0,0,1,31,33
101,783215,202006,1,6,44,9568,23,0,0,0,314090,3,3,1045,1,G,1,4621400,6,0,0,1,20,31
101,411005,202006,1,7,44,9569,20,0,0,0,352930,6,3,1600,-1,C,3,2052500,2,0,0,1,40,35
101,514320,202006,1,7,42,9570,40,0,0,0,355030,1,3,1045,-1,A,1,151202,99,0,2,3,40,35
999,783225,202006,1,7,44,9571,21,0,0,0,330350,3,3,1253.859985351563,1,G,1,4744099,5,0,0,1,20,33
101,411010,202006,1,8,44,9572,19,0,0,0,120040,3,1,1128.599975585938,1,G,3,4693100,7,0,0,1,20,12
101,391115,202006,1,7,44,9573,21,0,0,0,355210,1,3,1209.739990234375,1,M,1,7319002,8,0,0,1,20,35
101,411005,202006,1,9,40,9574,24,0,0,0,310620,1,3,1347.7900390625,1,K,3,6622300,5,0,0,1,20,31
101,992225,202006,1,4,44,9575,28,0,0,0,352390,1,3,1189.260009765625,1,E,3,3812200,8,0,0,1,20,35
999,521140,202006,1,7,44,9576,21,0,0,0,355030,3,3,1226,-1,S,3,9529105,2,0,0,1,31,35
101,516345,202006,1,7,44,9577,31,0,0,0,421660,3,4,1325,-1,S,3,9601703,7,0,0,1,40,42
101,517410,202006,1,7,36,9578,45,0,0,0,354870,6,3,1392.02001953125,1,N,3,8219999,6,0,0,1,20,35
101,414110,202006,1,9,44,9579,20,0,0,0,430510,1,4,1323,-1,G,1,4711302,6,0,0,1,40,43
999,414110,202006,3,7,99,9580,31,9,9,9,130260,9,1,1133,-1,G,1,4712100,5,9,0,1,99,13
101,992225,202006,1,5,54,9581,50,0,0,0,530010,3,5,1022,-1,G,1,4711302,7,0,0,1,31,53
101,722320,202006,1,7,44,9582,46,0,0,0,312230,1,3,1149.2900390625,1,C,1,2593400,6,0,0,1,20,31
101,715210,202006,1,5,44,9583,46,0,0,0,320500,3,3,1841.670043945313,1,M,1,7112000,6,0,0,1,20,32
101,784105,202006,1,7,44,9584,21,0,0,0,350650,2,3,1208,1,G,3,4711302,7,0,0,1,20,35
101,914405,202006,1,7,44,9585,19,0,0,0,510190,6,5,1104.849975585938,-1,C,1,2950600,4,0,0,1,31,51
101,421125,202006,1,9,44,9586,38,0,0,0,421700,1,4,1410,1,G,3,4744099,5,0,0,1,20,42
101,317110,202006,1,9,40,9587,52,0,0,0,410690,1,4,10000,1,P,1,8599699,7,0,0,1,20,41
101,351430,202006,1,7,44,9588,32,0,0,0,420910,1,4,1419.300048828125,-1,M,3,6911701,7,0,0,1,40,42
101,422310,202006,1,7,20,9589,22,0,0,0,421570,1,4,564.47998046875,1,N,3,8220200,9,0,0,1,20,42
101,717020,202006,1,7,44,9590,21,0,0,0,354660,1,3,1514,-1,N,1,8219999,5,0,0,1,43,35
101,717020,202006,1,5,45,9591,24,0,0,0,520870,3,5,1191,-1,D,1,3511501,1,0,0,1,40,52
101,782310,202006,1,5,36,9592,47,0,0,0,355030,2,3,2260,-1,K,1,6550200,9,0,0,1,31,35
101,622505,202006,1,4,44,9593,27,0,0,0,355030,6,3,1163.550048828125,1,A,3,131800,99,0,2,3,20,35
101,513205,202006,1,7,40,9594,40,0,0,0,355030,3,3,1306,-1,I,3,5620101,10,0,0,1,31,35
101,422105,202006,1,8,44,9595,19,0,0,0,350550,1,3,1284.760009765625,-1,Q,3,8610101,7,0,0,1,40,35
101,516345,202006,1,7,44,9596,28,0,0,0,410830,3,4,1121.329956054688,-1,N,3,7723300,1,0,0,1,40,41
999,517410,202006,1,5,36,9597,40,0,0,0,317020,1,3,1208.359985351563,1,N,1,8112500,3,0,0,1,20,31
101,142110,202006,1,7,44,9598,28,0,0,0,510340,3,5,2018.31005859375,1,H,3,4930202,1,0,0,1,20,51
101,414105,202006,1,7,44,9599,33,0,0,0,320500,2,3,1428,-1,C,1,2431800,7,0,0,1,31,32
101,621005,202006,1,7,44,9600,43,0,0,0,412270,1,4,1260.569946289063,-1,A,1,155505,3,0,0,1,31,41
103,521110,202006,1,7,30,9601,18,0,0,1,355030,1,3,736.239990234375,1,S,3,9430800,9,0,0,1,10,35
101,414110,202006,1,6,42,9602,26,0,0,0,313540,3,3,1478.43994140625,-1,N,1,8299799,8,0,0,1,31,31
101,414140,202006,1,8,44,9603,21,0,0,0,354870,2,3,1243.949951171875,1,H,1,5212500,9,0,0,1,20,35
999,313105,202006,1,7,44,9604,20,0,0,0,410550,1,4,1554,-1,G,1,4752100,2,0,0,1,31,41
101,212305,202006,1,9,40,9605,54,0,0,0,354730,1,3,11328.1298828125,-1,J,1,6204000,9,0,0,1,31,35
101,951305,202006,1,5,44,9606,43,0,0,0,315670,3,3,2510.010009765625,-1,C,1,3314710,4,0,0,1,31,31
101,784205,202006,1,4,44,9607,31,0,0,0,410940,6,4,1168.43994140625,-1,C,3,2222600,7,0,0,1,31,41
999,521110,202006,1,7,44,9608,20,0,0,0,330490,3,3,1262,1,G,3,4755502,2,0,0,1,25,33
101,710205,202006,1,7,44,9609,51,0,0,0,310620,2,3,3632,1,F,1,4110700,4,0,0,1,20,31
101,511215,202006,1,7,0,9610,31,0,9,0,230440,3,2,1314.75,-1,H,1,4921302,8,0,0,1,31,23
106,514320,202006,1,5,44,9611,50,0,0,0,410690,1,4,1523,1,N,3,7820500,10,0,0,1,20,41
111,513430,202006,1,7,8,9612,39,1,0,0,240810,3,2,220,-1,N,3,8111700,10,0,0,1,40,24
101,723315,202006,1,4,44,9613,20,0,0,0,330630,3,3,1630.199951171875,1,C,1,3321000,10,0,0,1,20,33
101,710115,202006,1,5,44,9614,40,0,0,0,411440,1,4,2300,1,F,1,4311801,3,0,0,4,20,41
101,510205,202006,1,5,44,9615,57,0,0,0,330455,3,3,1955.400024414063,-1,I,1,5510801,7,0,0,1,31,33
103,951105,202006,1,7,24,9616,20,0,1,1,352500,3,3,1448.0400390625,-1,C,3,2851800,8,0,0,1,43,35
101,413115,202006,1,9,44,9617,30,0,0,0,530010,1,5,3100,1,M,3,7311400,6,0,0,1,20,53
999,724315,202006,1,5,44,9618,36,0,0,0,291955,3,2,1300,-1,C,1,2542000,1,0,0,1,40,29
101,621005,202006,1,7,44,9619,44,0,0,0,355030,1,3,1300,-1,A,1,151201,99,0,2,3,40,35
101,514320,202006,1,7,44,9620,22,0,0,0,350290,1,3,1246.130004882813,-1,P,3,8599604,2,0,0,1,40,35
999,521110,202006,1,7,44,9621,37,0,0,0,410430,6,4,1465,1,G,1,4742300,1,0,0,1,20,41
101,524105,202006,1,7,44,9622,36,0,0,0,292740,3,2,1129.319946289063,-1,N,1,8220200,9,0,0,1,43,29
101,354205,202006,1,6,44,9623,19,0,0,0,411520,6,4,1700,-1,G,3,4691500,7,0,0,1,31,41
101,784105,202006,1,2,43,9624,47,0,0,0,421400,1,4,1315,-1,C,3,1412603,1,0,0,1,40,42
101,715210,202006,1,6,44,9625,22,0,0,0,420420,6,4,1613.680053710938,-1,F,1,4120400,6,0,0,4,31,42
101,223505,202006,1,9,40,9626,39,0,0,0,330330,3,3,3301.110107421875,1,Q,1,8610101,10,0,0,1,20,33
101,415205,202006,1,7,44,9627,25,0,0,0,240520,3,2,1045,-1,E,3,3811400,8,0,0,1,31,24
101,521105,202006,1,7,44,9628,32,0,0,0,150680,3,1,1045,1,S,1,9521500,3,0,0,1,20,15
